Identifiant,Nom spectacle,Nom spectacle + [identifiant],URL,Lien image,Heure début,Heure fin,Durée,Lieu,Salle,Type Public,Jour relâche,Type,04/07/2025,05/07/2025,06/07/2025,07/07/2025,08/07/2025,09/07/2025,10/07/2025,11/07/2025,12/07/2025,13/07/2025,14/07/2025,15/07/2025,16/07/2025,17/07/2025,18/07/2025,19/07/2025,20/07/2025,21/07/2025,22/07/2025,23/07/2025,24/07/2025,25/07/2025,26/07/2025,Compagnie_website,Compagnie_instagram,Compagnie_facebook,Tarif_plein,Tarif_abonne,Tarif_enfant,Tarif_reduit,Entree_libre
6677,Entre chiens et loups,Entre chiens et loups [6677],http://www.festivaloffavignon.com/spectacles/6677-entre-chiens-et-loups,https://www.festivaloffavignon.com/data/spectacles/6677-9ZDxdlIpKTJkoDZlfXj3-catalogue.jpg,20:00:00,21:00:00,1:00:00,VILLENEUVE EN SCÈNE (FESTIVAL),PLAINE DE L'ABBAYE,Tout public à partir de 5 ans,Lundi,Cirque contemporain,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,https://theatreducentaure.com/entre-chiens-et-loups,https://www.instagram.com/theatreducentaure/,https://www.facebook.com/theatreducentaure.page,20€,14€,8€,16€,
7449,Le Vieux Prince,Le Vieux Prince [7449],http://www.festivaloffavignon.com/spectacles/7449-le-vieux-prince,https://www.festivaloffavignon.com/data/spectacles/7449-dTntf1MBURN3F7CNm1A6-catalogue.png,11:30:00,12:30:00,1:00:00,BARRIQUES (THÉÂTRE DES),Salle Rouge,Tout public à partir de 7 ans,Mardi,Seul·e en scène,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,,,,19€,11€,9€,13€,
6229,"Don Juan, un coeur à aimer la terre entière ?","Don Juan, un coeur à aimer la terre entière ? [6229]",http://www.festivaloffavignon.com/spectacles/6229-don-juan-un-coeur-aimer-la-terre-entire,https://www.festivaloffavignon.com/data/spectacles/6229-MkTYADbBcrHahxgDvvNj-catalogue.png,17:40:00,19:15:00,1:35:00,CARMES ANDRÉ BENEDETTO (THÉÂTRE DES),Théâtre des Carmes,Tout public à partir de 8 ans,Mardi,Théâtre,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,http://www.voyagesimaginaires.fr/,https://www.instagram.com/agence.de.voyages.imaginaires/,https://www.facebook.com/agence.devoyagesimaginaires,22€,15€,,10€,
6863,Belle Bourrine face B,Belle Bourrine face B [6863],http://www.festivaloffavignon.com/spectacles/6863-belle-bourrine-face-b,https://www.festivaloffavignon.com/data/spectacles/6863-8oLQmIk7QsViQ9SW9AfB-catalogue.jpg,19:00:00,20:00:00,1:00:00,CARNOT (THÉÂTRE),CARNOT,Tout public à partir de 12 ans,,Stand-up,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,https://linktr.ee/EliseGiuliani,https://www.instagram.com/happyhour_prod/?hl=fr,,18€,"12,5€",,,
7165,La vie qui chante !,La vie qui chante ! [7165],http://www.festivaloffavignon.com/spectacles/7165-la-vie-qui-chante,https://www.festivaloffavignon.com/data/spectacles/7165-lIsN4snOCm3f0Wup0tUz-catalogue.jpg,18:35:00,19:35:00,1:00:00,AMBIGU THÉÂTRE,AMBIGU THEATRE,Tout public à partir de 10 ans,,Chanson,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,https://cheval2trois.wordpress.com/,,https://www.facebook.com/photo/?fbid=651749073025139&set=a.331298308403552,20€,12€,10€,14€,
6145,La Trilogie du rire,La Trilogie du rire [6145],http://www.festivaloffavignon.com/spectacles/6145-la-trilogie-du-rire,https://www.festivaloffavignon.com/data/spectacles/6145-05LtuMSfn2hlJu17ETSk-catalogue.png,18:00:00,19:30:00,1:30:00,COUR DU BAROUF - COUR DES PLATANES,Cour du Barouf - Cour des Platanes,Tout public à partir de 5 ans,,Théâtre citoyen,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,https://www.aidas.fr,https://www.instagram.com/aidas.esiad?igsh=ODlqZ2l1aGx5ZHo2,https://www.facebook.com/aidastheatre/,16€,11€,8€,11€,
6727,Madame Jazz(e),Madame Jazz(e) [6727],http://www.festivaloffavignon.com/spectacles/6727-madame-jazz-e,https://www.festivaloffavignon.com/data/spectacles/6727-ZhlN5ZRI6f4GVpNdqkOz-catalogue.jpg,21:35:00,22:55:00,1:20:00,AMBIGU THÉÂTRE,AMBIGU THEATRE,Tout public à partir de 12 ans,Dimanche,Spectacle musical,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,https://www.madamejazze.com,https://www.instagram.com/madamejazze/,https://www.facebook.com/abyale,20€,12€,12€,12€,
7913,La Pensée,La Pensée [7913],http://www.festivaloffavignon.com/spectacles/7913-la-pense,https://www.festivaloffavignon.com/data/spectacles/7913-SPt8619D1Voabs1E5SDF-catalogue.jpg,10:00:00,11:00:00,1:00:00,MAISON RACINE (THEATRE LA),PRINCIPALE,Adulte uniquement à partir de 13 ans,Mardi,Seul·e en scène,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.instagram.com/cie_lameche/,https://www.instagram.com/cie_lameche/,https://www.instagram.com/cie_lameche/,16€,10€,10€,10€,
5491,Les Chaises,Les Chaises [5491],http://www.festivaloffavignon.com/spectacles/5491-les-chaises,https://www.festivaloffavignon.com/data/spectacles/5491-la1ZSMxFWoTBR7ge8JuY-catalogue.jpg,16:50:00,18:00:00,1:10:00,ESSAÏON-AVIGNON (THÉÂTRE),Essaion-Avignon,Tout public à partir de 13 ans,Jeudi,Théâtre contemporain,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,http://compagnie-macartan.fr,https://www.instagram.com/bernardcrombey/,https://www.facebook.com/bernardcrombey,23€,13€,13€,13€,
6398,Gueules noires,Gueules noires [6398],http://www.festivaloffavignon.com/spectacles/6398-gueules-noires,https://www.festivaloffavignon.com/data/spectacles/6398-2YJ5cXvXaZfr7NCM1sH3-catalogue.jpg,19:55:00,21:05:00,1:10:00,ROI RENÉ (THÉÂTRE DU),Salle de la Reine,Tout public à partir de 10 ans,Mercredi,Théâtre contemporain,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,http://www.3x8prod.com,https://www.instagram.com/3x8prod/,https://www.facebook.com/3x8Prod,24€,16€,16€,18€,
6187,Papy et mamy,Papy et mamy [6187],http://www.festivaloffavignon.com/spectacles/6187-papy-et-mamy,https://www.festivaloffavignon.com/data/spectacles/6187-MmC6W7vIf4ONv7UiePXO-catalogue.png,19:25:00,20:35:00,1:10:00,3S - LE QUATRE,Salle 1,Tout public à partir de 6 ans,,Théâtre contemporain,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,https://www.cinetheact.com,,https://www.facebook.com/profile.php?id=100063773851284&locale=fr_FR,23€,18€,12€,18€,
7331,Roméo et Juliette,Roméo et Juliette [7331],http://www.festivaloffavignon.com/spectacles/7331-romo-et-juliette,https://www.festivaloffavignon.com/data/spectacles/7331-TMCOTFdZUThAfE5UlyUD-catalogue.jpg,20:40:00,21:25:00,0:45:00,SCIERIE (LA),Le Studio,Tout public à partir de 6 ans,Mardi,Pluridisciplinaire,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,https://www.iva-company.com/les-journees-du-kazakhstan/,https://www.instagram.com/iva_compagny?igsh=YmpoOWh5NHN4bnFl&utm_source=qr,,15€,10€,5€,10€,
7161,Etats Dame,Etats Dame [7161],http://www.festivaloffavignon.com/spectacles/7161-etats-dame,https://www.festivaloffavignon.com/data/spectacles/7161-ee93NU1tmjNPLHnF3Dzx-catalogue.jpg,17:00:00,18:00:00,1:00:00,3 RAISINS,3 Raisins,Tout public à partir de 8 ans,***,Spectacle musical,False,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,https://www.madelinemenager.com,https://www.instagram.com/madimena?igsh=MW91djY5MmljcDc3dg%3D%3D&utm_source=qr,https://www.facebook.com/madelinemenager,18€,12€,8€,,
7299,Des Hauts & des Bas,Des Hauts & des Bas [7299],http://www.festivaloffavignon.com/spectacles/7299-des-hauts-des-bas,https://www.festivaloffavignon.com/data/spectacles/7299-z8MUBJrFR0f2BWDBVlxf-catalogue.jpg,16:25:00,17:45:00,1:20:00,BARRETTA (THÉÂTRE),BLANCHE,Tout public à partir de 12 ans,Lundi,Théâtre contemporain,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,,,,23€,13€,,14€,
6939,Je m’appelle Ah Dun,Je m’appelle Ah Dun [6939],http://www.festivaloffavignon.com/spectacles/6939-je-m-appelle-ah-dun,https://www.festivaloffavignon.com/data/spectacles/6939-91zpbKkMhoiCogPbnnyF-catalogue.jpg,10:10:00,11:10:00,1:00:00,NOUVELLE ÉTINCELLE (LA),LA NOUVELLE ETINCELLE,Tout public à partir de 3 ans,Mercredi,Mime,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,,,,16€,11€,8€,11€,
7462,Les Belges en Liberté,Les Belges en Liberté [7462],http://www.festivaloffavignon.com/spectacles/7462-les-belges-en-libert,https://www.festivaloffavignon.com/data/spectacles/7462-arK5QqbLiDsftkaZnAqx-catalogue.png,14:15:00,15:35:00,1:20:00,ÉPISCÈNE (THÉÂTRE),Théâtre Episcène,Tout public à partir de 12 ans,,Humour,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,https://www.fbph.be,https://www.instagram.com/fbph_be/,https://www.facebook.com/fbph.be,20€,14€,10€,,
6540,Salé,Salé [6540],http://www.festivaloffavignon.com/spectacles/6540-sal,https://www.festivaloffavignon.com/data/spectacles/6540-50cn0HwoJ8Kw7769pmKx-catalogue.jpg,21:00:00,22:10:00,1:10:00,TACHE D'ENCRE (THÉÂTRE DE LA),Salle du Coq,Tout public à partir de 15 ans,Jeudi,Stand-up,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,https://www.coeurdescene.fr,https://www.instagram.com/coeur_de_scene_productions/,https://www.facebook.com/coeurdescene,20€,14€,,14€,
6849,Jeu,Jeu [6849],http://www.festivaloffavignon.com/spectacles/6849-jeu,https://www.festivaloffavignon.com/data/spectacles/6849-V9GZA8cvGovOkngrY7jn-catalogue.jpg,12:10:00,12:50:00,0:40:00,ARTÉPHILE,Salle 2,Jeune public à partir de 3 ans,Dimanche,Marionnette-objet,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,https://www.akanladeriv.com/,https://www.instagram.com/akanladeriv/,https://www.facebook.com/akanladeriv/,15€,10€,8€,,
6986,Je n'ai pas lu Foucault - Chefs d'œuvre en prison,Je n'ai pas lu Foucault - Chefs d'œuvre en prison [6986],http://www.festivaloffavignon.com/spectacles/6986-je-n-ai-pas-lu-foucault-chefs-d-oeuvre-en-prison,https://www.festivaloffavignon.com/data/spectacles/6986-eakkPQ1YtT1i279W6DVL-catalogue.jpg,10:00:00,11:00:00,1:00:00,FACTORY (LA) - 2-Espace Roseau Teinturiers,Salle 2,Tout public à partir de 12 ans,Mardi,Seul·e en scène,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,http://lesapicoles.com/,,,19€,10€,10€,13€,
6387,L'histoire de la fille d'une mère qui devient la mère d'une fille qui ne sera pas mère,L'histoire de la fille d'une mère qui devient la mère d'une fille qui ne sera pas mère [6387],http://www.festivaloffavignon.com/spectacles/6387-l-histoire-de-la-fille-d-une-mre-qui-devient-la-mre-d-une-fille-qui-ne-sera-pas-mre,https://www.festivaloffavignon.com/data/spectacles/6387-4wA9o91IsM9ltUfUsMeX-catalogue.png,16:00:00,17:10:00,1:10:00,LILA'S (THÉÂTRE DES),Salle Lila Nett,Tout public à partir de 14 ans,Mercredi,Seul·e en scène,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,,https://www.instagram.com/emilie_alfieri/,https://www.facebook.com/cielesexaltees,19€,12€,,12€,
7315,Révolte d'un barbare,Révolte d'un barbare [7315],http://www.festivaloffavignon.com/spectacles/7315-rvolte-d-un-barbare,https://www.festivaloffavignon.com/data/spectacles/7315-5LK5oxbtrOgne1a9RK4b-catalogue.jpg,16:40:00,17:40:00,1:00:00,CARRETERIE (THÉÂTRE DE LA),Théâtre de la Carreterie,Tout public,,Seul·e en scène,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,https://www.instagram.com/masael_theatre_/,https://www.facebook.com/masael.theatre,"18,5€",12€,10€,14€,
5637,Magistrales !,Magistrales ! [5637],http://www.festivaloffavignon.com/spectacles/5637-magistrales,https://www.festivaloffavignon.com/data/spectacles/5637-UYP0e1gLd4eMAzMGBhon-catalogue.jpg,11:25:00,12:25:00,1:00:00,FACTORY (LA) - 4-Les Antonins,Chapelle des Antonins//LA FACTORY,Jeune public à partir de 7 ans,,Théâtre contemporain,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,http://www.compagnie-des-lucioles.fr,https://www.instagram.com/ciedeslucioles/,https://www.facebook.com/CompagniedesLucioles/,14€,8€,8€,10€,
6954,Kabinet,Kabinet [6954],http://www.festivaloffavignon.com/spectacles/6954-kabinet,https://www.festivaloffavignon.com/data/spectacles/6954-0tX1j9yHOo3KpDFTujdK-catalogue.jpg,20:10:00,21:25:00,1:15:00,FACTORY (LA) - 2-Espace Roseau Teinturiers,Salle 1,Adulte uniquement à partir de 12 ans,Mardi,Seul·e en scène,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.leshumainsgauches.com,,https://www.facebook.com/HumainsGauches?locale=fr_FR,22€,15€,,15€,
6556,Les Fourberies de Scapin,Les Fourberies de Scapin [6556],http://www.festivaloffavignon.com/spectacles/6556-les-fourberies-de-scapin,https://www.festivaloffavignon.com/data/spectacles/6556-5M8BgHKk5kb13WvxBvlf-catalogue.png,13:35:00,14:55:00,1:20:00,PETIT LOUVRE (LE) (Chapelle des Templiers) – Mois Molière,CHAPELLE DES TEMPLIERS,Tout public à partir de 6 ans,Mercredi,Théâtre classique,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,http://www.cie-eternelete.com,https://www.instagram.com/leternelete/,,23€,10€,10€,10€,
6985,Les Voluptueuses,Les Voluptueuses [6985],http://www.festivaloffavignon.com/spectacles/6985-les-voluptueuses,https://www.festivaloffavignon.com/data/spectacles/6985-adrhgfruYzhwyRyqWjA8-catalogue.jpg,22:30:00,23:40:00,1:10:00,ARRACHE-CŒUR (THÉÂTRE DE L'),Salle Boris Vian,Adulte uniquement à partir de 14 ans,***,Spectacle musical,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,https://www.theatredudetour.com,https://www.instagram.com/lesvoluptueuses_officiel/,https://www.facebook.com/lesvoluptueuses/,22€,15€,,15€,
6427,Le Chemin du wombat au nez poilu,Le Chemin du wombat au nez poilu [6427],http://www.festivaloffavignon.com/spectacles/6427-le-chemin-du-wombat-au-nez-poilu,https://www.festivaloffavignon.com/data/spectacles/6427-UhXd0iuEYZjG95J8o5L1-catalogue.jpg,09:45:00,10:35:00,0:50:00,SCIERIE (LA),Le Hangar,Jeune public à partir de 6 ans,Mardi,Danse,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.wldn.fr,https://www.instagram.com/wldn.jl/,https://www.facebook.com/wldn.jl,12€,8€,5€,8€,
6230,Pochée,Pochée [6230],http://www.festivaloffavignon.com/spectacles/6230-poche,https://www.festivaloffavignon.com/data/spectacles/6230-mTiyCwHmQLEzb9vQz3Fc-catalogue.jpg,14:30:00,15:20:00,0:50:00,"LE TOTEM - ART, ENFANCE, JEUNESSE",Bleu Azur,Jeune public de 6 à 10 ans,Dimanche,Théâtre,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False,https://www.letourducadran.net/,https://www.instagram.com/tourducadran/,https://www.facebook.com/profile.php?id=100063769951365,10€,7€,7€,7€,
6079,François Martinez - Enfin moi...,François Martinez - Enfin moi... [6079],http://www.festivaloffavignon.com/spectacles/6079-franois-martinez-enfin-moi,https://www.festivaloffavignon.com/data/spectacles/6079-xybfuOxzzdZqBMAnNQ0w-catalogue.jpg,16:30:00,17:40:00,1:10:00,PARIS (LE),Salle 3,Tout public à partir de 10 ans,Jeudi,Stand-up,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,https://artandshow.fr/,https://www.instagram.com/artandshowproductions,https://www.facebook.com/artandshowproductions/,20€,14€,,16€,
6165,La boutique des pandas,La boutique des pandas [6165],http://www.festivaloffavignon.com/spectacles/6165-la-boutique-des-pandas,https://www.festivaloffavignon.com/data/spectacles/6165-5pOTaW3muorC7xWAdHtC-catalogue.JPG,13:25:00,14:15:00,0:50:00,ATELIER 44 (L'),Salle Claudio Gaetani,Jeune public à partir de 4 ans,Mardi,Théâtre musical,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.compagniematador.com,,,18€,8€,12€,12€,
6674,From Martin to Eden,From Martin to Eden [6674],http://www.festivaloffavignon.com/spectacles/6674-from-martin-to-eden,https://www.festivaloffavignon.com/data/spectacles/6674-39s7DfYsmdSbM3a29IMb-catalogue.jpg,16:50:00,18:10:00,1:20:00,ROI RENÉ (THÉÂTRE DU),Cour de la Reine,Tout public à partir de 10 ans,Mercredi,Théâtre contemporain,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,https://www.les11pourcent.fr,https://www.instagram.com/les11pourcent/?hl=fr,https://www.facebook.com/compagnieles11pourcent,20€,12€,10€,10€,
6981,Moi je joue !,Moi je joue ! [6981],http://www.festivaloffavignon.com/spectacles/6981-moi-je-joue,https://www.festivaloffavignon.com/data/spectacles/6981-T8AVNAW8E3LFU21e9U6H-catalogue.png,11:30:00,12:40:00,1:10:00,CARNOT (THÉÂTRE),CARNOT,Tout public à partir de 4 ans,Mardi,Théâtre contemporain,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,,https://www.instagram.com/vicmonfort/,,20€,14€,14€,14€,
6759,Sherlock Jr. et autres histoires...,Sherlock Jr. et autres histoires... [6759],http://www.festivaloffavignon.com/spectacles/6759-sherlock-jr-et-autres-histoires,https://www.festivaloffavignon.com/data/spectacles/6759-1Sozy0sge9BrC0NUeFYf-catalogue.png,19:00:00,20:10:00,1:10:00,ADRESSE (L'),ADRESSE (L'),Tout public à partir de 6 ans,,Spectacle musical,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,https://sites.google.com/view/sherlockjr-lecineconcert/accueil,,,20€,8€,8€,8€,
